GEOID,scenario_order,scenario,annual_rate,income_threshold,unaffordable_hh,total_hh_weighted,sum_bracket_hh,mhi,pct_unaffordable,mhi_pct_spent,mhi_unaffordable
06029001001,6,FY 30/31,875,35000,61.20129845412665,272.57927705070864,272.57927705070864,93044,22.452660054102797,0.9404152873909117,FALSE
06029002202,1,Current,247.13,9885.199999999999,58.32851285127491,984.9999999998275,984.9999999998274,40941,5.921676431602551,0.6036247282675069,FALSE
06029002202,2,FY 26/27,475,19000,177.41488297656426,984.9999999998275,984.9999999998274,40941,18.011663246354857,1.1602061503138663,FALSE
06029002202,3,FY 27/28,575,23000,220.60492098415818,984.9999999998275,984.9999999998274,40941,22.396438678598663,1.404460076695733,FALSE
06029002202,4,FY 28/29,675,27000,272.207041408234,984.9999999998275,984.9999999998274,40941,27.635232630282403,1.6487140030775993,FALSE
06029002202,5,FY 29/30,775,31000,340.4030806160636,984.9999999998275,984.9999999998274,40941,34.55868838742368,1.892967929459466,FALSE
06029002202,6,FY 30/31,875,35000,401.9999999999296,984.9999999998275,984.9999999998274,40941,40.81218274111676,2.1372218558413327,FALSE
06029003130,1,Current,247.13,9885.199999999999,19.77237723772416,1465.0000000000289,1465.0000000000289,120151,1.3496503233941142,0.20568284908157236,FALSE
06029003130,2,FY 26/27,475,19000,47.000000000000924,1465.0000000000289,1465.0000000000289,120151,3.2081911262798632,0.3953358690314687,FALSE
06029003130,3,FY 27/28,575,23000,59.00240048009718,1465.0000000000289,1465.0000000000289,120151,4.027467609562868,0.47856447303809374,FALSE
06029003130,4,FY 28/29,675,27000,107.00800160032217,1465.0000000000289,1465.0000000000289,120151,7.304300450533793,0.5617930770447187,FALSE
06029003130,5,FY 29/30,775,31000,169.40048009602256,1465.0000000000289,1465.0000000000289,120151,11.563172702799946,0.6450216810513437,FALSE
06029003130,6,FY 30/31,875,35000,179.00000000000352,1465.0000000000289,1465.0000000000289,120151,12.218430034129693,0.7282502850579687,FALSE
06029003215,1,Current,247.13,9885.199999999999,29.094849026461535,270.21901370436683,270.21901370436683,51088,10.76713611955255,0.48373394926401503,FALSE
06029003215,2,FY 26/27,475,19000,47.18593136896529,270.21901370436683,270.21901370436683,51088,17.46210628264267,0.9297682430316317,FALSE
06029003215,3,FY 27/28,575,23000,55.11531990346233,270.21901370436683,270.21901370436683,51088,20.396536553035183,1.1255089257751332,FALSE
06029003215,4,FY 28/29,675,27000,68.05505052658627,270.21901370436683,270.21901370436683,51088,25.185145039809047,1.3212496085186345,FALSE
06029003215,5,FY 29/30,775,31000,81.62528856507174,270.21901370436683,270.21901370436683,51088,30.20708552151475,1.516990291262136,FALSE
06029003215,6,FY 30/31,875,35000,85.12750206708226,270.21901370436683,270.21901370436683,51088,31.503150315031505,1.7127309740056373,FALSE
06029003137,1,Current,247.13,9885.199999999999,9.886188618860862,949.9999999999015,949.9999999999017,66227,1.040651433564409,0.37315596357980885,FALSE
06029003137,2,FY 26/27,475,19000,140.99999999998542,949.9999999999015,949.9999999999017,66227,14.842105263157896,0.7172301327253234,FALSE
06029003137,3,FY 27/28,575,23000,174.00660132024603,949.9999999999015,949.9999999999017,66227,18.316484349501476,0.8682259501411811,FALSE
06029003137,4,FY 28/29,675,27000,212.8033606721124,949.9999999999015,949.9999999999017,66227,22.400353754961518,1.0192217675570385,FALSE
06029003137,5,FY 29/30,775,31000,240.6005201039959,949.9999999999015,949.9999999999017,66227,25.326370537265348,1.1702175849728964,FALSE
06029003137,6,FY 30/31,875,35000,250.99999999997402,949.9999999999015,949.9999999999017,66227,26.421052631578945,1.3212134023887538,FALSE
